audit_universe_n,late_metrics_available_n,usable_late_outcome_n,excluded_incomplete_coverage_n,locked_rmsd_threshold_A,legacy_centroid_threshold_A,late_summary_statistic,min_stored_rmsd_minus_centroid_A,centroid_gt_rmsd_violations,locked_vs_legacy_formula_mismatches,locked_vs_stored_label_mismatches,rmsd_only_vs_legacy_formula_mismatches_all_metrics,locked_late_retained_n,locked_late_nonretained_n,conclusion
64,59,52,7,3.0,5.0,median over final 30% of frames,0.11343250684638662,0,0,0,0,13,39,centroid < 5 A condition is redundant under RMSD < 3 A; locked outcome is RMSD-only on complete nominal 70-100 ns trajectories
