complex_id,status,error,X5_nopbc_A,X5_ligself_A,X20_nopbc_A,X20_ligself_A,Z20_A,Z50_A,Z100_A,pbc_max_ligand_image_disagreement_A,pbc_n_frames_ligand_flagged,pbc_max_protein_ca_discontinuity_A,pbc_n_frames_protein_flagged,pbc_n_protein_bonded_pairs_checked,n_frames_measured,Q20,Q50,Q100
AFR1|Milbemycin|pocket8|replica_1,ok,,46.050821613075854,1.2453578339289246,88.39893710890361,1.2018004071242343,2.8814933316840614,2.584493007475361,2.6875785628942968,2.6428997443872504e-05,0,0.0,0,1542,500,0.6521739130434783,0.6521739130434783,0.6086956521739131
ATRF_ASPFU|Milbemycin|pocket1|replica_1,ok,,81.55925151561713,0.30254003507519617,150.47124092990614,0.637633893780046,2.9673456695176395,2.8109956439299646,2.59455636168419,2.6428997443872504e-05,0,0.0,0,1546,500,0.88,0.84,0.8
ATRF_ASPFU|Milbemycin|pocket11|replica_1,ok,,224.11475493554897,0.7655853715034223,238.90489557935825,0.8948828593083977,4.957224524117594,6.167648386168208,5.072040467954923,2.6428997443872504e-05,0,0.0,0,1546,500,0.5625,0.46875,0.5625
ATRF_ASPFU|Milbemycin|pocket7|replica_1,ok,,93.126156636315,1.2762544803361549,40.87925642326207,1.0549467950032339,6.88814501600774,9.537323806553193,10.109436653485906,2.1663316147169098e-05,0,0.0,0,1546,500,0.7142857142857143,0.42857142857142855,0.42857142857142855
CDR1_CANAR|Milbemycin|pocket1|replica_1,ok,,55.622592373549445,1.008573581616675,163.5140426944648,1.0083796172333612,3.150937218630125,2.8146741950780054,1.4266792845689473,3.053247564821504e-05,0,0.0,0,1507,500,0.7,0.7333333333333333,0.7
CDR1_CANAR|Milbemycin|pocket11|replica_1,ok,,77.93248538267227,1.0332151440159492,242.0654459951509,0.5500931569642002,3.927224707825327,4.474833325345591,5.014698996962785,3.0517578125e-05,0,0.0,0,1507,500,0.56,0.44,0.44
CDR1_CANAR|Milbemycin|pocket2|replica_1,ok,,198.60609470170522,0.6774084869906482,89.17524674910908,0.691926041402935,1.9977250579285637,3.111644234197798,3.305893943928126,2.1663316147169098e-05,0,0.0,0,1507,500,0.6923076923076923,0.5769230769230769,0.5384615384615384
CDR1_CANAR|Milbemycin|pocket3|replica_1,ok,,241.7465421770053,0.5393447546365173,231.43376231035737,0.6153692017791212,5.23097075777621,5.286280315247419,5.7378881368105965,3.41198974638246e-05,0,0.0,0,1507,500,0.5909090909090909,0.6136363636363636,0.5909090909090909
CDR1_CANAR_auris|Milbemycin|pocket10|replica_1,ok,,172.39197552117975,0.3656333458339304,106.84924106244179,0.3562205269387984,11.210400885549308,16.00071075932162,26.594285102049657,2.6428997443872504e-05,0,0.0,0,1507,500,0.35714285714285715,0.14285714285714285,0.07142857142857142
CDR1_CANAR_auris|Milbemycin|pocket14|replica_1,ok,,9.81968420449287,0.7022430170973585,120.35370871938517,1.0906186696629963,4.750237741447935,5.415853936538708,4.337806106142088,2.6428997443872504e-05,0,0.0,0,1507,500,0.46153846153846156,0.46153846153846156,0.5
CDR1_CANAR_auris|Milbemycin|pocket2|replica_1,ok,,295.95319409923127,0.6173501978563937,217.3204116913321,0.5453317877667615,2.9264141272021953,3.7195406188466915,4.744054750259975,3.4119690099032596e-05,0,0.0,0,1507,500,0.5909090909090909,0.5909090909090909,0.36363636363636365
CDR1_CANAR_auris|Milbemycin|pocket5|replica_1,ok,,100.0609431510255,0.875103765901098,18.507239035002378,1.136397034665035,3.510854360369449,3.5787045457470024,2.5125790415503126,2.6428997443872504e-05,0,0.0,0,1507,500,0.6363636363636364,0.6363636363636364,0.6818181818181818
CDR2_CANAL|Milbemycin|pocket1|replica_1,ok,,137.33616346325678,0.6955977610045386,69.40570864900972,0.7983559135101251,13.112079843069878,18.490399096354103,19.02490744858495,2.6428997443872504e-05,0,0.0,0,1498,500,0.16666666666666666,0.08333333333333333,0.08333333333333333
CDR2_CANAL|Milbemycin|pocket13|replica_1,ok,,198.09210358261242,1.6916227550135121,240.36513570541936,1.9555262305691044,12.846625414299925,12.71090003852326,10.087534116532401,2.160024996555876e-05,0,0.0,0,1498,500,0.2727272727272727,0.2727272727272727,0.2727272727272727
CDR2_CANAL|Milbemycin|pocket4|replica_1,ok,,149.40702891010244,1.17602676131973,218.72030562422913,1.4017043920553862,3.2884652266681957,3.737299930549476,4.074824768565361,2.158429015253205e-05,0,0.0,0,1498,500,0.4782608695652174,0.43478260869565216,0.4782608695652174
CIMG_00533|Milbemycin|pocket1|replica_1,ok,,222.0797581875294,1.2780383012313619,135.51370432872142,1.187178026371363,6.469461523483241,5.88860761127758,5.727396276840548,2.1913767341175117e-05,0,0.0,0,1532,500,0.6470588235294118,0.6470588235294118,0.5294117647058824
